mode,epsilon,trial,kappa,P_sink_T_end,P_sink_D_end,Selectivity_end,coverage_end
extended,3.0,1,0.001,0.005200708166911467,0.0036297855760357256,1.4327866086124679,0.008830493742947193
extended,3.0,1,0.003,0.005197148827902121,0.003625754579389403,1.4333978521359139,0.008822903407291523
extended,3.0,1,0.01,0.005184666180105931,0.003611577084277734,1.4355684670945421,0.008796243264383665
extended,3.0,1,0.03,0.005148791160259938,0.0035705928308608823,1.4419989628379295,0.00871938399112082
extended,3.0,1,0.1,0.005021186917487749,0.0034251541082164923,1.4659740138338917,0.008446341025704242
extended,3.0,1,0.3,0.004655684181879982,0.003039947097496636,1.5315017107312119,0.007695631279376618
extended,3.0,1,1.0,0.003632143222053453,0.0021886996192276597,1.6594982648535628,0.005820842841281112
extended,3.0,1,3.0,0.002012475507922766,0.001105200021966423,1.8209151882942975,0.0031176755298891893
extended,3.0,1,10.0,0.0004402303179796441,0.00021132673978529275,2.083173744807415,0.0006515570577649368
extended,3.0,2,0.001,0.012578704797882886,0.004915731534910012,2.5588673234072954,0.0174944363327929
extended,3.0,2,0.003,0.01255767046960945,0.004913024769471951,2.5559957574574055,0.017470695239081402
extended,3.0,2,0.01,0.012484001737373098,0.004903319980261238,2.546030400847294,0.017387321717634338
extended,3.0,2,0.03,0.012273542372828914,0.004873736831600976,2.518302237972679,0.01714727920442989
extended,3.0,2,0.1,0.011550498589968572,0.004752917421184047,2.4301913044096017,0.016303416011152618
extended,3.0,2,0.3,0.009756223854522851,0.004337709936382908,2.24916465032448,0.01409393379090576
extended,3.0,2,1.0,0.006231502647896092,0.003042270556742416,2.0483065294890523,0.009273773204638508
extended,3.0,2,3.0,0.002705040064581509,0.00130246141161287,2.0768677201383827,0.004007501476194379
extended,3.0,2,10.0,0.00047146882723364205,0.00021805471750816174,2.162158335573899,0.0006895235447418038
extended,3.0,3,0.001,0.0026495046249848143,0.0006040551662913515,4.386196441072558,0.0032535597912761657
extended,3.0,3,0.003,0.0026505476853355284,0.0006066062371918893,4.3694698775865115,0.0032571539225274178
extended,3.0,3,0.01,0.0026543735152128236,0.0006154641203058283,4.312799760904093,0.003269837635518652
extended,3.0,3,0.03,0.00266666616558352,0.0006401664476574758,4.165582515572185,0.0033068326132409957
extended,3.0,3,0.1,0.002720938815004971,0.0007196452169979566,3.7809447585500346,0.0034405840320029277
extended,3.0,3,0.3,0.0028970346419113753,0.0008910093652880519,3.251407618732934,0.003788044007199427
extended,3.0,3,1.0,0.0030452862892451555,0.0010650968980679255,2.859163604654289,0.004110383187313081
extended,3.0,3,3.0,0.0019598029655453373,0.0007480773328395128,2.6197865874195565,0.00270788029838485
extended,3.0,3,10.0,0.0004343471601015392,0.00018866480054508344,2.3022161873567466,0.0006230119606466226
extended,3.0,4,0.001,0.004137071684072637,0.0016757333511071189,2.468812641862475,0.005812805035179756
extended,3.0,4,0.003,0.004143576312499375,0.0016839807503977722,2.4605841302283524,0.005827557062897147
extended,3.0,4,0.01,0.004165637391880875,0.0017121001761976036,2.4330570414981585,0.005877737568078478
extended,3.0,4,0.03,0.004222913994541181,0.0017863904791061722,2.3639366877336903,0.006009304473647353
extended,3.0,4,0.1,0.0043661686366839895,0.0019874421783754414,2.1968783202820363,0.0063536108150594305
extended,3.0,4,0.3,0.004463383118038092,0.002251520815843998,1.9823858987431018,0.00671490393388209
extended,3.0,4,1.0,0.0038054268407338365,0.002109371071138563,1.8040575653081967,0.0059147979118724
extended,3.0,4,3.0,0.0020975147827531123,0.0011113896600214697,1.8872901704207887,0.003208904442774582
extended,3.0,4,10.0,0.00044338241011467066,0.00020868229611074494,2.124676679590955,0.0006520647062254155
extended,3.0,5,0.001,0.0046690085462731765,0.0024943029908466026,1.8718690397819626,0.0071633115371197795
extended,3.0,5,0.003,0.004669264975702394,0.0024940747312169843,1.8721431701254125,0.007163339706919378
extended,3.0,5,0.01,0.004670242453578406,0.002493221116735716,1.8731761977934027,0.0071634635703141224
extended,3.0,5,0.03,0.004673633658425025,0.002490353566377863,1.8766948274521422,0.007163987224802888
extended,3.0,5,0.1,0.004689458717582476,0.002476497720646835,1.8935849108974967,0.007165956438229311
extended,3.0,5,0.3,0.0047168626212704436,0.0024177192902009787,1.950955447324651,0.007134581911471422
extended,3.0,5,1.0,0.004255605349747028,0.002081332188502759,2.0446545588495004,0.006336937538249788
extended,3.0,5,3.0,0.0023113364850264623,0.0011138266272628665,2.075131287381091,0.003425163112289329
extended,3.0,5,10.0,0.0004531919879558476,0.00021006491369714067,2.157390198211983,0.0006632569016529883
extended,3.0,6,0.001,0.002467269711657811,0.001905121660993575,1.295071995074576,0.004372391372651386
extended,3.0,6,0.003,0.002480030742263878,0.0019132669367341226,1.2962282958806428,0.004393297678998
extended,3.0,6,0.01,0.002523961878032327,0.0019410822267472304,1.3002859136789746,0.004465044104779557
extended,3.0,6,0.03,0.0026433588702068425,0.0020148579712391057,1.3119331022966774,0.004658216841445948
extended,3.0,6,0.1,0.0029958319599184824,0.002215236839943107,1.3523754681883349,0.005211068799861589
extended,3.0,6,0.3,0.003576893272360181,0.002456045168158172,1.4563629843933972,0.0060329384405183525
extended,3.0,6,1.0,0.003592045875504403,0.0021286567599827456,1.687470681673474,0.005720702635487148
extended,3.0,6,3.0,0.0020864898156107937,0.001074886355202755,1.9411259651501436,0.0031613761708135487
extended,3.0,6,10.0,0.0004447911869907912,0.00020764380480635524,2.1420874331575064,0.0006524349917971465
extended,3.0,7,0.001,0.00209444477524444,0.003913281617340813,0.5352144260275498,0.006007726392585253
extended,3.0,7,0.003,0.002099657897722041,0.003909357442097992,0.5370851676479486,0.006009015339820033
extended,3.0,7,0.01,0.0021174993135480435,0.0038954633886304703,0.5435808533548849,0.006012962702178513
extended,3.0,7,0.03,0.0021651779534791514,0.003854557727701015,0.5617189067781366,0.006019735681180166
extended,3.0,7,0.1,0.0022993491943469084,0.0037023599118798786,0.6210496138821795,0.006001709106226787
extended,3.0,7,0.3,0.0025015626120654627,0.0032639802806407785,0.7664147440277874,0.005765542892706241
extended,3.0,7,1.0,0.0024844969813993113,0.002205298821057153,1.1266033231186856,0.004689795802456464
extended,3.0,7,3.0,0.0016384982236820587,0.0010214253303713553,1.6041292235059683,0.002659923554053414
extended,3.0,7,10.0,0.0004113288387069446,0.0002025353389228854,2.0308990957506805,0.00061386417762983
extended,3.0,8,0.001,0.001954189722469245,0.0015293631650070336,1.2777800367530607,0.0034835528874762782
extended,3.0,8,0.003,0.0019662827129071875,0.0015305191007663906,1.28471621859399,0.003496801813673578
extended,3.0,8,0.01,0.002007807446920384,0.001534568831068969,1.3083853946214814,0.0035423762779893527
extended,3.0,8,0.03,0.0021197863127213738,0.0015461292603142832,1.371027873128444,0.0036659155730356567
extended,3.0,8,0.1,0.0024415234856402087,0.0015851107276055683,1.540285761479914,0.004026634213245777
extended,3.0,8,0.3,0.002924294239417191,0.001666676081231632,1.7545666315086514,0.004590970320648823
extended,3.0,8,1.0,0.0028176683650422063,0.0016185795567024497,1.7408278460169395,0.004436247921744656
extended,3.0,8,3.0,0.0016505599293228407,0.0009508511756485786,1.7358762021418466,0.0026014111049714192
extended,3.0,8,10.0,0.00040513063134164153,0.00020040112860542547,2.021598541581641,0.0006055317599470669
extended,3.0,9,0.001,0.012034562480197478,0.0006963120116375927,17.28329005069322,0.01273087449183507
extended,3.0,9,0.003,0.012007322260778224,0.0006986435470032675,17.18662155414633,0.012705965807781492
extended,3.0,9,0.01,0.011913282713990477,0.0007067175831683826,16.857204321595056,0.01262000029715886
extended,3.0,9,0.03,0.011655144111823309,0.0007290592878628345,15.986551834491628,0.012384203399686143
extended,3.0,9,0.1,0.010854820692192256,0.0007992678058180947,13.58095571921703,0.011654088498010352
extended,3.0,9,0.3,0.009136535458545692,0.0009427889833448316,9.690965433685998,0.010079324441890523
extended,3.0,9,1.0,0.005826044398301134,0.0010772529835682322,5.408241593905854,0.006903297381869366
extended,3.0,9,3.0,0.0025189342881873724,0.0007743062566904752,3.2531498527476748,0.0032932405448778475
extended,3.0,9,10.0,0.0004601592751504048,0.00019196114742377172,2.397147958995126,0.0006521204225741766
extended,5.0,0,0.001,0.0023080129353007725,0.0036677765155640105,0.629267602559092,0.0059757894508647835
extended,5.0,0,0.003,0.0023124312923925847,0.003655499942615431,0.6325896123815832,0.005967931235008016
extended,5.0,0,0.01,0.0023277102482186225,0.0036132344660490382,0.6442178799760219,0.005940944714267661
extended,5.0,0,0.03,0.0023697037651943995,0.0034982508922492966,0.6773967441178401,0.005867954657443697
extended,5.0,0,0.1,0.002495722438788848,0.0031545240160001185,0.7911565818928917,0.005650246454788966
extended,5.0,0,0.3,0.0026860167612136063,0.002512930759428409,1.0688781416148885,0.005198947520642015
extended,5.0,0,1.0,0.00248918470690942,0.0016339491476667376,1.5234162635603035,0.004123133854576157
extended,5.0,0,3.0,0.001513044224426173,0.0008071087530473201,1.874647272550168,0.002320152977473493
extended,5.0,0,10.0,0.00039290630726179933,0.0001841759037205353,2.133320902416563,0.0005770822109823346
extended,5.0,1,0.001,0.004500847962174034,0.002545618094789297,1.7680766685383325,0.007046466056963331
extended,5.0,1,0.003,0.004496243617878965,0.002538562580518668,1.7711769844134133,0.007034806198397633
extended,5.0,1,0.01,0.004480325964170947,0.002514348569245932,1.7819032799150518,0.0069946745334168794
extended,5.0,1,0.03,0.004436514407072307,0.0024491008253211726,1.8114870402197591,0.00688561523239348
extended,5.0,1,0.1,0.0043010408101882645,0.0022602252511212235,1.9029257398800115,0.006561266061309488
extended,5.0,1,0.3,0.004014655226961672,0.0019377196719771366,2.071845212157807,0.005952374898938809
extended,5.0,1,1.0,0.0032174959968245534,0.0015007770745631528,2.1438866899117697,0.004718273071387706
extended,5.0,1,3.0,0.0016764225487152981,0.0008293176530980846,2.0214480427749644,0.0025057402018133826
extended,5.0,1,10.0,0.00039793324579040826,0.00019065191253793236,2.087223980110931,0.0005885851583283406
extended,5.0,2,0.001,0.004475407193267919,0.001144208199796202,3.9113573824708547,0.005619615393064121
extended,5.0,2,0.003,0.004476547070243508,0.0011437389668269753,3.9139586882736337,0.005620286037070483
extended,5.0,2,0.01,0.004480135622305175,0.0011421468515380485,3.9225565542202703,0.0056222824738432235
extended,5.0,2,0.03,0.004487195000981085,0.001137987611755719,3.9430965246757115,0.005625182612736804
extended,5.0,2,0.1,0.004482712656703999,0.0011267135662371849,3.9785734254501453,0.0056094262229411836
extended,5.0,2,0.3,0.004347362747532955,0.0011053240002625929,3.9331116872220604,0.005452686747795548
extended,5.0,2,1.0,0.0036808483638937546,0.0010181424582106787,3.615258680742335,0.004698990822104433
extended,5.0,2,3.0,0.002031936414593999,0.0006737358597323403,3.015924389693783,0.0027056722743263395
extended,5.0,2,10.0,0.0004303458772730498,0.00017821003338415426,2.4148240516321593,0.000608555910657204
extended,5.0,3,0.001,0.00045558716574392924,0.0019651817757694355,0.23182952901836362,0.002420768941513365
extended,5.0,3,0.003,0.0004603769858145919,0.0019652714867156363,0.23425617717057412,0.0024256484725302284
extended,5.0,3,0.01,0.00047699247690132705,0.0019656659104738987,0.24266202823025396,0.0024426583873752255
extended,5.0,3,0.03,0.0005232098228711515,0.001967319445387894,0.26595061815293564,0.0024905292682590456
extended,5.0,3,0.1,0.0006711217772665038,0.001974432907414623,0.33990609374789194,0.0026455546846811265
extended,5.0,3,0.3,0.0009940484049641915,0.0019538597034339444,0.5087614032411701,0.002947908108398136
extended,5.0,3,1.0,0.0014584762192454985,0.0015570658834729303,0.9366824061778192,0.0030155421027184288
extended,5.0,3,3.0,0.0012566585306018315,0.0008130896125599089,1.545535091882268,0.0020697481431617404
extended,5.0,3,10.0,0.0003765772703206087,0.000189702677011955,1.9850920095966011,0.0005662799473325637
extended,5.0,4,0.001,0.0009209232266965921,0.0019424346468467765,0.47410770175328776,0.0028633578735433687
extended,5.0,4,0.003,0.0009261247161583149,0.001941975846546081,0.47689816396459533,0.002868100562704396
extended,5.0,4,0.01,0.0009440355964082957,0.0019401567557542163,0.4865769701967893,0.002884192352162512
extended,5.0,4,0.03,0.000992768047527279,0.0019333049849253406,0.5135082435284306,0.0029260730324526195
extended,5.0,4,0.1,0.0011377440482247772,0.001895520953145416,0.600227629104592,0.0030332650013701933
extended,5.0,4,0.3,0.0013904219703975889,0.0017471404903240313,0.7958272258597182,0.00313756246072162
extended,5.0,4,1.0,0.001511884884531638,0.0013370360657507302,1.1307734489211096,0.002848920950282368
extended,5.0,4,3.0,0.0011055937742817754,0.0007422128230663671,1.4895913118619404,0.0018478065973481425
extended,5.0,4,10.0,0.0003619413268161595,0.00018306978414061621,1.9770675239398559,0.0005450111109567756
extended,5.0,5,0.001,0.0015429525559160252,0.0042937845931409445,0.3593455894414105,0.00583673714905697
extended,5.0,5,0.003,0.0015443145931387063,0.004273484520207875,0.36137128506603666,0.0058177991133465815
extended,5.0,5,0.01,0.001549026979022872,0.00420360982781212,0.36849922854533923,0.005752636806834991
extended,5.0,5,0.03,0.0015620326326943217,0.0040136472593464865,0.38918034679496866,0.0055756798920408085
extended,5.0,5,0.1,0.0016025058121633881,0.0034477745460689026,0.4647942579440832,0.005050280358232291
extended,5.0,5,0.3,0.0016787749732331079,0.0024160166773982586,0.694852394125889,0.004094791650631367
extended,5.0,5,1.0,0.0016449239973528732,0.0012577492466909251,1.3078314301302536,0.0029026732440437983
extended,5.0,5,3.0,0.0011558687653113256,0.0006430696371574757,1.7974239440430169,0.0017989384024688013
extended,5.0,5,10.0,0.0003645087655090978,0.0001717954916335884,2.1217597733284843,0.0005363042571426862
extended,5.0,6,0.001,0.0015337493891255083,0.00048824221748549603,3.141369859171797,0.0020219916066110044
extended,5.0,6,0.003,0.0015380288013002025,0.0004906795527071458,3.1344872426010033,0.0020287083540073483
extended,5.0,6,0.01,0.0015527289714023752,0.0004990871000810696,3.1111382522990843,0.0020518160714834447
extended,5.0,6,0.03,0.0015924205499966483,0.0005220809397465389,3.0501411289207363,0.0021145014897431874
extended,5.0,6,0.1,0.001707113979379254,0.0005915898439045775,2.8856377337826156,0.0022987038232838318
extended,5.0,6,0.3,0.001885851466048196,0.0007180554449714598,2.626331262618335,0.002603906911019656
extended,5.0,6,1.0,0.0018920422703696742,0.0007869074405824053,2.4044025642519467,0.0026789497109520792
extended,5.0,6,3.0,0.0013328331780189725,0.0005431736699944746,2.453788261825619,0.0018760068480134472
extended,5.0,6,10.0,0.00038819604993340387,0.0001637815267719481,2.37020655024011,0.000551977576705352
extended,5.0,7,0.001,0.0021939507099679127,0.0015236150170694184,1.4399639567401223,0.0037175657270373313
extended,5.0,7,0.003,0.002198847964569923,0.0015265398494141867,1.4404130779640787,0.0037253878139841094
extended,5.0,7,0.01,0.002215387336054767,0.00153626592790948,1.4420597986101027,0.003751653263964247
extended,5.0,7,0.03,0.0022577921515297677,0.001559978797461206,1.447322331404054,0.0038177709489909738
extended,5.0,7,0.1,0.002359735761246816,0.0016053921994837433,1.469881167066696,0.003965127960730559
extended,5.0,7,0.3,0.002423114649511892,0.0015719056099683846,1.5415140913067378,0.003995020259480276
extended,5.0,7,1.0,0.0021128056418226724,0.0012467381358797942,1.6946667301847214,0.0033595437777024667
extended,5.0,7,3.0,0.0013931086470570996,0.0007471393921576409,1.864590007989532,0.0021402480392147404
extended,5.0,7,10.0,0.0003930764422789757,0.00018820680081959397,2.0885347313630036,0.0005812832430985696
extended,5.0,8,0.001,0.0010411913814716695,0.0011128605197532043,0.935599171733554,0.002154051901224874
extended,5.0,8,0.003,0.001044128869020192,0.001115664261508295,0.9358808954521198,0.002159793130528487
extended,5.0,8,0.01,0.001054274532367462,0.0011253226763467698,0.936864202233246,0.002179597208714232
extended,5.0,8,0.03,0.0010821446283427647,0.0011516125210171274,0.9396777194184334,0.002233757149359892
extended,5.0,8,0.1,0.0011681820914641434,0.001229280727687943,0.9502972463507074,0.0023974628191520864
extended,5.0,8,0.3,0.0013432890555542948,0.0013529495365146383,0.9928596878948718,0.002696238592068933
extended,5.0,8,1.0,0.0015698831080920347,0.0012936179924268045,1.2135600432809392,0.002863501100518839
extended,5.0,8,3.0,0.001246219842993004,0.0007647883567102374,1.62949635729833,0.0020110081997032412
extended,5.0,8,10.0,0.0003714087153598072,0.00018446270737043567,2.0134623341534645,0.0005558714227302428
extended,5.0,9,0.001,0.00112644710253647,0.0015585245732521388,0.7227650568660413,0.0026849716757886086
extended,5.0,9,0.003,0.0011305852489045668,0.0015627917251495144,0.7234394897202073,0.0026933769740540812
extended,5.0,9,0.01,0.0011449069349001044,0.0015773568898148995,0.7258388647280823,0.0027222638247150037
extended,5.0,9,0.03,0.001184463116742823,0.0016159395818219604,0.7329872535669694,0.0028004026985647837
extended,5.0,9,0.1,0.0013079932308542458,0.0017203721710797898,0.7602966684080855,0.0030283654019340354
extended,5.0,9,0.3,0.0015577823681874607,0.0018431538449937737,0.8451721876464148,0.003400936213181234
extended,5.0,9,1.0,0.0018239717472006175,0.0016026019173556157,1.1381315137025065,0.0034265736645562334
extended,5.0,9,3.0,0.001369984816621688,0.0008247289410092854,1.6611334304383654,0.002194713757630973
extended,5.0,9,10.0,0.0003764669156417061,0.00018555525442521888,2.028866898859823,0.000562022170066925
