trial,T_env,recall,leakage,selectivity,recall_frac,recall_minus_leakage
5,0.5,0.2552244819088975,0.6998532026629981,0.3646828805494462,0.2672290286243045,-0.4446287207541006
5,1.0,0.2370878518456312,0.7168889300530377,0.3307176912720506,0.2485258093742732,-0.4798010782074065
5,2.0,0.24248241772356732,0.7100533046394291,0.3414988933073157,0.25456516961067954,-0.46757088691586174
5,5.0,0.2557524058669681,0.6884696991584193,0.37147953814031054,0.2708604305128947,-0.43271729329145114
5,10.0,0.26124037370428316,0.678061900582166,0.3852751105466759,0.2781217301988725,-0.4168215268778828
5,inf,0.26666666666666505,0.6666666666666624,0.40000000000000013,0.2857142857142858,-0.39999999999999736
6,0.01,0.5204629613415984,0.4795370386582898,1.0853446540809786,0.5204629613416566,0.040925922683308635
6,0.05,0.2872829447295771,0.7127170552704855,0.4030813386674877,0.2872829447295591,-0.42543411054090835
6,0.1,0.19025652632469475,0.8097434729754402,0.23495901192705915,0.19025652645784866,-0.6194869466507456
6,0.2,0.1308759209246661,0.8691159441132537,0.15058511100978236,0.13087698560398114,-0.7382400231885875
6,0.5,0.23848028544733724,0.7590138433530648,0.3141975440050112,0.23907938759913944,-0.5205335579057275
6,1.0,0.27241696740300536,0.7122739951945516,0.38246091987198966,0.2766522469997951,-0.43985702779154623
6,2.0,0.27254892633605055,0.6925470757622966,0.3935457037863484,0.2824060256632135,-0.419998149426246
6,5.0,0.2676127647920335,0.6792748695196607,0.39396829884384205,0.28262357126098175,-0.41166210472762715
6,10.0,0.2666452458872477,0.673491794573743,0.39591461697912605,0.28362380632987266,-0.4068465486864953
6,inf,0.26666666666666056,0.6666666666666513,0.4000000000000001,0.28571428571428575,-0.39999999999999075
7,0.01,0.7622005153838967,0.23779948461595724,3.2052235799200304,0.762200515384008,0.5244010307679394
7,0.05,0.7777882712376843,0.22058514163032927,3.5260229473712776,0.7790554728449175,0.5572031296073551
7,0.1,0.608373746978791,0.36814102495890805,1.6525562372373406,0.623005165371533,0.24023272201988294
7,0.2,0.20037665611002012,0.7725795080997262,0.25936056290552695,0.2059462321951266,-0.5722028519897061
7,0.5,0.2625041633653532,0.6745629858928405,0.3891470016219568,0.2801337807788462,-0.41205882252748727
7,1.0,0.3039751453031691,0.6126593417422012,0.49615687641155365,0.33162089098675096,-0.30868419643903205
7,2.0,0.29657114476985547,0.6202522719907884,0.47814600310607164,0.3234768433573743,-0.3236811272209329
7,5.0,0.27882863241187644,0.6465697138716124,0.431242952507427,0.30130660329325826,-0.367741081459736
7,10.0,0.27245818331200433,0.6568342685784756,0.4148050678014408,0.2931888478785518,-0.38437608526647127
7,inf,0.2666666666666615,0.6666666666666536,0.4000000000000001,0.28571428571428575,-0.39999999999999214
8,0.01,0.824560003808724,0.1754399961912679,4.699954524108479,0.8245600038087306,0.649120007617456
8,0.05,0.8214237626300149,0.17850848708985242,4.601595005488734,0.8214794180907138,0.6429152755401625
8,0.1,0.7925859352319935,0.20369670235876905,3.8910101442684106,0.7955432578335864,0.5888892328732245
8,0.2,0.6097997509899619,0.37410737001966227,1.6300126644335078,0.6197736940497223,0.2356923809702996
8,0.5,0.3929646817093774,0.5777961518504041,0.680109551527645,0.4048007172563558,-0.18483147014102674
8,1.0,0.3565149253759313,0.6025192291192115,0.5917071325625576,0.3717437212271223,-0.2460043037432802
8,2.0,0.3161960667468542,0.6324356935634114,0.4999655616609353,0.33331802705344493,-0.31623962681655726
8,5.0,0.28514100402457243,0.6547234595010586,0.43551365066690634,0.30338523807459217,-0.36958245547648616
8,10.0,0.2753808396250156,0.6612441479442929,0.41645864160935503,0.2940139792123984,-0.3858633083192773
8,inf,0.2666666666666599,0.6666666666666496,0.4000000000000001,0.2857142857142857,-0.39999999999998975
9,0.01,0.8433982220942233,0.15265861414571869,5.524733909146891,0.8467370449240665,0.6907396079485046
9,0.05,0.7888789307096572,0.21044026610657748,3.7487071524141173,0.7894163678862306,0.5784386646030797
9,0.1,0.7597252248182693,0.2362593047473431,3.2156414987791626,0.7627881781955137,0.5234659200709262
9,0.2,0.46922963032878945,0.503399868041075,0.9321210832945682,0.4824340934705583,-0.0341702377122855
9,0.5,0.31353974898495,0.6273983739265441,0.49974587441576523,0.3332203694912274,-0.31385862494159406
9,1.0,0.2994393144327913,0.6242067472558837,0.479711755358583,0.3241927041678012,-0.32476743282309234
9,2.0,0.2830900761325164,0.6362322482021313,0.4449477009888668,0.3079334294828537,-0.3531421720696149
9,5.0,0.27184249042144243,0.6527798551590844,0.4164382345334379,0.2940038078473707,-0.380937364737642
9,10.0,0.268872858668011,0.659610655845169,0.4076235826170822,0.28958280299568456,-0.39073779717715795
9,inf,0.2666666666666707,0.6666666666666768,0.39999999999999997,0.2857142857142857,-0.40000000000000613
10,0.01,0.7914664377652512,0.2085335622134891,3.795391156052744,0.7914664377820776,0.5829328755517621
10,0.05,0.7899934300387111,0.20389524881428,3.874506319459579,0.7948510198852574,0.5860981812244311
10,0.1,0.5878579099360814,0.35712075392730863,1.6461040235587625,0.6220859077735373,0.23073715600877281
10,0.2,0.19842189040060842,0.7374948024164127,0.26904852719026107,0.21200806858501178,-0.5390729120158043
