trial,epsilon,T_env,recall,leakage,selectivity,N,cluster_sizes,p_in,p_out,eps_values,t_end,n_trials,seed,bootstrap_B
15,1.0,0.1,0.20242825410866622,0.6347599959448205,0.3189051852698406,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
15,2.0,0.1,0.1722896183062816,0.6420281645823991,0.2683521188176311,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
15,3.0,0.1,0.2731161918206758,0.432772437111348,0.6310849961787325,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
15,4.0,0.1,0.31405132357574034,0.2907743917850249,1.0800515191445212,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
15,5.0,0.1,0.31741051235848317,0.22778158023334683,1.3934863039992855,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
15,8.0,0.1,0.3183828781274721,0.20227880686169403,1.5739804039143015,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
16,0.0,0.1,0.2666666666666663,0.6666666666666654,0.4000000000000002,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
16,0.5,0.1,0.24916722109258196,0.6110479133016077,0.40777034937617945,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
16,1.0,0.1,0.29216618555195845,0.4993712529685353,0.5850680907544501,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
16,2.0,0.1,0.3493378127133666,0.24982247441801977,1.3983442183381432,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
16,3.0,0.1,0.2952481039532496,0.12156259103387579,2.4287743576555796,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
16,4.0,0.1,0.26368507041044886,0.09456671357884686,2.7883497314369103,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
16,5.0,0.1,0.25049826273197967,0.08916513668300653,2.809374516214034,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
16,8.0,0.1,0.24566981189595843,0.08445416504586276,2.908912920547467,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
17,0.0,0.1,0.2666666666666654,0.6666666666666634,0.4,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
17,0.5,0.1,0.25263099072470746,0.7090742785339936,0.3562828301246808,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
17,1.0,0.1,0.24205225622723808,0.7462316420294245,0.32436611180003244,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
17,2.0,0.1,0.28138840309755214,0.7172391461746886,0.3923215911991201,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
17,3.0,0.1,0.31766704533771334,0.6812261729570022,0.46631655968063335,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
17,4.0,0.1,0.2912115019253334,0.6892681627001028,0.422493766119353,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
17,5.0,0.1,0.25748831069223754,0.6748591352271494,0.38154378780924425,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
17,8.0,0.1,0.20721497975090833,0.6412409868659368,0.32314681062991757,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
18,0.0,0.1,0.26666666666666267,0.6666666666666567,0.39999999999999997,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
18,0.5,0.1,0.2796972560443367,0.7054005404444128,0.3965084232401116,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
18,1.0,0.1,0.3744754171619647,0.6234815837228465,0.6006198529970191,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
18,2.0,0.1,0.6427116916695488,0.35726248863942867,1.7989901322056037,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
18,3.0,0.1,0.715996050512527,0.28400371014933545,2.521079918765992,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
18,4.0,0.1,0.7269899734775191,0.2730100241391001,2.6628691593650564,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
18,5.0,0.1,0.7287620584531533,0.2712379415189243,2.6867998421316273,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
18,8.0,0.1,0.7261785314641869,0.27382146853588607,2.652014596762768,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
19,0.0,0.1,0.26666666666667166,0.6666666666666793,0.3999999999999999,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
19,0.5,0.1,0.26144901737539933,0.6492913832452241,0.4026682382086309,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
19,1.0,0.1,0.2836685747095321,0.6599376461791313,0.42984148025483915,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
19,2.0,0.1,0.42451203382616026,0.553828837836241,0.7665040258370983,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
19,3.0,0.1,0.6200972711961112,0.3590492896662938,1.7270533295649733,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
19,4.0,0.1,0.7520981078738052,0.21825175101304148,3.446011793183112,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
19,5.0,0.1,0.7905947415165802,0.1599453409473201,4.9429057253813475,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
19,8.0,0.1,0.7062385497501354,0.1380691744558278,5.115106630669983,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
20,0.0,0.1,0.26666666666666605,0.6666666666666651,0.4,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
20,0.5,0.1,0.20985526436271706,0.745465006597127,0.2815092090246558,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
20,1.0,0.1,0.30254955787490095,0.6191046751808214,0.4886888599032717,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
20,2.0,0.1,0.5662309059770291,0.278817113307372,2.0308326818978575,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
20,3.0,0.1,0.578528551566122,0.25245065754710055,2.291650008707876,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
20,4.0,0.1,0.5778687764434514,0.22313321550662155,2.589792717016185,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
20,5.0,0.1,0.5900019330044172,0.21062647950822289,2.8011764445855603,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
20,8.0,0.1,0.6330771095427274,0.20601917879986786,3.0729037618275057,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
21,0.0,0.1,0.26666666666666794,0.6666666666666697,0.4000000000000001,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
21,0.5,0.1,0.20711200269246255,0.7675841302731565,0.26982319530076604,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
21,1.0,0.1,0.290251134548921,0.6981797167050987,0.4157255325587165,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
21,2.0,0.1,0.6018065177697453,0.39613890118908646,1.5191805600593837,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
21,3.0,0.1,0.6579238650461787,0.3418601190278975,1.924541145416523,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
21,4.0,0.1,0.6737197268299107,0.3262611700352084,2.064970608537959,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
21,5.0,0.1,0.6818297273243066,0.3181686250017101,2.1429822859518026,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
21,8.0,0.1,0.6933971290983578,0.3066028697811636,2.2615480722449433,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
22,0.0,0.1,0.26666666666666183,0.6666666666666546,0.39999999999999997,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
22,0.5,0.1,0.33458319423648375,0.6290210422436132,0.5319109723946297,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
22,1.0,0.1,0.37635071044332363,0.6046594966064944,0.622417596276088,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
22,2.0,0.1,0.4365427247435321,0.5590411377759631,0.7808776407407741,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
22,3.0,0.1,0.43745365109175244,0.5442954943955634,0.8037061772439287,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
22,4.0,0.1,0.4391464293910259,0.47971863580948376,0.9154249941739374,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
22,5.0,0.1,0.4645058792686221,0.40376958725254963,1.15042314709573,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
22,8.0,0.1,0.5255002065067993,0.3085057681468156,1.7033723864012738,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
23,0.0,0.1,0.2666666666666641,0.6666666666666603,0.39999999999999997,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
23,0.5,0.1,0.3389194705262496,0.5959979635132947,0.5686587728058394,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
23,1.0,0.1,0.4092102937994046,0.5588950348273315,0.7321773647995076,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
23,2.0,0.1,0.7017949419954538,0.29207684365870334,2.402775013603998,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
23,3.0,0.1,0.8601590799295253,0.13844218914146642,6.213128275879662,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
23,4.0,0.1,0.906127795870292,0.09361759470583991,9.679033078316925,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
23,5.0,0.1,0.9131689463529192,0.08679081500281215,10.521492928984838,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
23,8.0,0.1,0.9141624276915279,0.08583741880152802,10.649929138773853,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
24,0.0,0.1,0.26666666666666883,0.6666666666666721,0.4,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
24,0.5,0.1,0.27709672507547944,0.6313252763478888,0.438912768832,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
24,1.0,0.1,0.2579860470806563,0.6043753286291615,0.4268639616144124,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
24,2.0,0.1,0.1917358310961902,0.580994781652259,0.3300130003765666,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
24,3.0,0.1,0.16055100565429892,0.5446779431352057,0.2947631856178271,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
24,4.0,0.1,0.15122396306276575,0.4611904305499446,0.32789917796524826,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
24,5.0,0.1,0.1484270211639091,0.3793303869905793,0.3912869262635564,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
24,8.0,0.1,0.14762596686897397,0.31206886871988326,0.4730557311741493,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
25,0.0,0.1,0.26666666666667116,0.6666666666666781,0.3999999999999999,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
25,0.5,0.1,0.1876613982009207,0.7753414762023152,0.2420370945716735,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
25,1.0,0.1,0.10932121339300097,0.872291338330836,0.12532649195186488,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
25,2.0,0.1,0.03810350403446934,0.9584839639459222,0.039753929609425524,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
25,3.0,0.1,0.11655826478335116,0.881333399651719,0.13225218155741297,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
25,4.0,0.1,0.37624716488541005,0.6217091818223449,0.6051819337500531,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
25,5.0,0.1,0.567105122115932,0.43170743806583556,1.3136329655488777,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
25,8.0,0.1,0.7171661536324242,0.2827036583730267,2.536812426693557,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
26,0.0,0.1,0.26666666666666705,0.6666666666666679,0.39999999999999986,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
26,0.5,0.1,0.3866487247102286,0.595829598217236,0.6489250045098611,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
26,1.0,0.1,0.4523081854778985,0.5439338691946525,0.8315499568864597,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
26,2.0,0.1,0.5033020858600247,0.49653182757459935,1.0136350942868977,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
26,3.0,0.1,0.5835087922917725,0.4164831680869786,1.4010381139098331,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
26,4.0,0.1,0.6518151474464308,0.34818445934567693,1.8720397477571216,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
26,5.0,0.1,0.665210375514439,0.33478960879037944,1.9869504848668844,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
26,8.0,0.1,0.6457002646352441,0.35429973536364345,1.8224689441907576,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
27,0.0,0.1,0.26666666666667105,0.6666666666666776,0.4,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
27,0.5,0.1,0.1586051245686087,0.7940970469465732,0.19973015285533435,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
27,1.0,0.1,0.09612020415011487,0.8747270550842775,0.10988593938123241,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
27,2.0,0.1,0.3774995178494999,0.48702189258531603,0.7751181694226814,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
27,3.0,0.1,0.521173292824781,0.29605929078857546,1.7603679703366106,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
27,4.0,0.1,0.5710331448412577,0.25699713470271707,2.2219436240088966,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
27,5.0,0.1,0.6087048901082516,0.23760737347763414,2.561809767092723,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
27,8.0,0.1,0.6761231260940043,0.22842990880906044,2.9598712778857728,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
28,0.0,0.1,0.26666666666666605,0.6666666666666654,0.39999999999999986,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
28,0.5,0.1,0.14675185084326134,0.7755774468025296,0.18921624326271305,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
28,1.0,0.1,0.0967693004759557,0.7914705533266349,0.12226519365657261,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
28,2.0,0.1,0.0474025135836664,0.7743165762895117,0.06121851841376947,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
28,3.0,0.1,0.03609858344797917,0.7648215861537387,0.047198698495838354,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
28,4.0,0.1,0.07006169968055198,0.7277984790409485,0.09626524607866083,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
28,5.0,0.1,0.1283920668188327,0.6694435119839401,0.19178924662117391,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
28,8.0,0.1,0.195518766491513,0.6064107624485994,0.32241968414616584,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
29,0.0,0.1,0.266666666666669,0.6666666666666724,0.4,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
29,0.5,0.1,0.2645261657585014,0.7175404393115707,0.3686568049214,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
29,1.0,0.1,0.2475953285366615,0.7449007348538337,0.33238701071391114,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
29,2.0,0.1,0.28389773684713576,0.7148452187095774,0.39714574486435206,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
29,3.0,0.1,0.4422527816491577,0.5574773824361929,0.7933107164213546,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
29,4.0,0.1,0.5350451971862326,0.46362227633111275,1.1540541179779518,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
29,5.0,0.1,0.5365059294252063,0.4580550189978825,1.1712696230224833,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
29,8.0,0.1,0.5241987399055814,0.46159357689372155,1.135628323585348,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
30,0.0,0.1,0.26666666666666516,0.6666666666666626,0.4000000000000002,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
30,0.5,0.1,0.37099558953579326,0.5239436866711967,0.7080829466480684,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
30,1.0,0.1,0.4750352253298143,0.44460293206920287,1.068448251384619,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
30,2.0,0.1,0.5889346659953825,0.3657456362027088,1.6102301919713806,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
30,3.0,0.1,0.7174481631629075,0.2540818881984985,2.8236887259056007,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
30,4.0,0.1,0.8285904948135288,0.15432968613648884,5.368963778496414,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
30,5.0,0.1,0.8893008787674497,0.101303680152882,8.778564386065394,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
30,8.0,0.1,0.9414506878952031,0.05661121912546683,16.630107996944496,150,"(50, 50, 50)",0.3,0.02,"(0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 5.0, 8.0)",100.0,100,1,5000
