CRW_InfoPerCost,CRW_InfoPerCost_trial_mean,CRW_InfoPerCost_trial_median,CRW_InfoPerCost_trial_std,CRW_P_sink_D_end,CRW_P_sink_T_end,CRW_Selectivity_end,CRW_Selectivity_end_trial_mean,CRW_Selectivity_end_trial_median,CRW_Selectivity_end_trial_std,CRW_Utility,CRW_Utility_trial_mean,CRW_Utility_trial_median,CRW_Utility_trial_std,CRW_coverage_end,CRW_coverage_end_trial_mean,CRW_coverage_end_trial_median,CRW_coverage_end_trial_std,CRW_thermal_T0.1_InfoPerCost,CRW_thermal_T0.1_InfoPerCost_trial_mean,CRW_thermal_T0.1_InfoPerCost_trial_median,CRW_thermal_T0.1_InfoPerCost_trial_std,CRW_thermal_T0.1_P_sink_D_end,CRW_thermal_T0.1_P_sink_T_end,CRW_thermal_T0.1_Selectivity_end,CRW_thermal_T0.1_Selectivity_end_trial_mean,CRW_thermal_T0.1_Selectivity_end_trial_median,CRW_thermal_T0.1_Selectivity_end_trial_std,CRW_thermal_T0.1_Utility,CRW_thermal_T0.1_Utility_trial_mean,CRW_thermal_T0.1_Utility_trial_median,CRW_thermal_T0.1_Utility_trial_std,CRW_thermal_T0.1_coverage_end,CRW_thermal_T0.1_coverage_end_trial_mean,CRW_thermal_T0.1_coverage_end_trial_median,CRW_thermal_T0.1_coverage_end_trial_std,CRW_thermal_T0.1_throughput_correct_end,CRW_thermal_T0.1_throughput_net_end,CRW_thermal_T0.1_throughput_total_end,CRW_thermal_T0.1_trial_n,CRW_thermal_T1.0_InfoPerCost,CRW_thermal_T1.0_InfoPerCost_trial_mean,CRW_thermal_T1.0_InfoPerCost_trial_median,CRW_thermal_T1.0_InfoPerCost_trial_std,CRW_thermal_T1.0_P_sink_D_end,CRW_thermal_T1.0_P_sink_T_end,CRW_thermal_T1.0_Selectivity_end,CRW_thermal_T1.0_Selectivity_end_trial_mean,CRW_thermal_T1.0_Selectivity_end_trial_median,CRW_thermal_T1.0_Selectivity_end_trial_std,CRW_thermal_T1.0_Utility,CRW_thermal_T1.0_Utility_trial_mean,CRW_thermal_T1.0_Utility_trial_median,CRW_thermal_T1.0_Utility_trial_std,CRW_thermal_T1.0_coverage_end,CRW_thermal_T1.0_coverage_end_trial_mean,CRW_thermal_T1.0_coverage_end_trial_median,CRW_thermal_T1.0_coverage_end_trial_std,CRW_thermal_T1.0_throughput_correct_end,CRW_thermal_T1.0_throughput_net_end,CRW_thermal_T1.0_throughput_total_end,CRW_thermal_T1.0_trial_n,CRW_throughput_correct_end,CRW_throughput_net_end,CRW_throughput_total_end,CRW_trial_n,GKSL_bestIPC_InfoPerCost,GKSL_bestIPC_InfoPerCost_trial_mean,GKSL_bestIPC_InfoPerCost_trial_median,GKSL_bestIPC_InfoPerCost_trial_std,GKSL_bestIPC_P_sink_D_end,GKSL_bestIPC_P_sink_T_end,GKSL_bestIPC_Selectivity_end,GKSL_bestIPC_Selectivity_end_trial_mean,GKSL_bestIPC_Selectivity_end_trial_median,GKSL_bestIPC_Selectivity_end_trial_std,GKSL_bestIPC_Utility,GKSL_bestIPC_Utility_trial_mean,GKSL_bestIPC_Utility_trial_median,GKSL_bestIPC_Utility_trial_std,GKSL_bestIPC_coverage_end,GKSL_bestIPC_coverage_end_trial_mean,GKSL_bestIPC_coverage_end_trial_median,GKSL_bestIPC_coverage_end_trial_std,GKSL_bestIPC_kappa,GKSL_bestIPC_throughput_correct_end,GKSL_bestIPC_throughput_net_end,GKSL_bestIPC_throughput_total_end,GKSL_bestIPC_trial_n,GKSL_bestSel_InfoPerCost,GKSL_bestSel_P_sink_D_end,GKSL_bestSel_P_sink_T_end,GKSL_bestSel_Selectivity_end,GKSL_bestSel_Utility,GKSL_bestSel_coverage_end,GKSL_bestSel_kappa,GKSL_bestSel_note,GKSL_bestSel_throughput_correct_end,GKSL_bestSel_throughput_net_end,GKSL_bestSel_throughput_total_end,GKSL_bestU_InfoPerCost,GKSL_bestU_InfoPerCost_trial_mean,GKSL_bestU_InfoPerCost_trial_median,GKSL_bestU_InfoPerCost_trial_std,GKSL_bestU_P_sink_D_end,GKSL_bestU_P_sink_T_end,GKSL_bestU_Selectivity_end,GKSL_bestU_Selectivity_end_trial_mean,GKSL_bestU_Selectivity_end_trial_median,GKSL_bestU_Selectivity_end_trial_std,GKSL_bestU_Utility,GKSL_bestU_Utility_trial_mean,GKSL_bestU_Utility_trial_median,GKSL_bestU_Utility_trial_std,GKSL_bestU_coverage_end,GKSL_bestU_coverage_end_trial_mean,GKSL_bestU_coverage_end_trial_median,GKSL_bestU_coverage_end_trial_std,GKSL_bestU_kappa,GKSL_bestU_throughput_correct_end,GKSL_bestU_throughput_net_end,GKSL_bestU_throughput_total_end,GKSL_bestU_trial_n,T_max,chi,epsilon,lambda,mode,pT_min
0.201028248016345,0.201028248016345,0.201028248016345,0.0,0.2703079099584457,0.23742329853362096,0.8783438803890037,0.8783438803890038,0.8783438803890037,1.1102230246251565e-16,0.1022693435543981,0.1022693435543981,0.1022693435543981,0.0,0.5077312084920667,0.5077312084920667,0.5077312084920667,0.0,0.201028248016345,0.201028248016345,0.201028248016345,0.0,0.2703079099584457,0.23742329853362096,0.8783438803890037,0.8783438803890038,0.8783438803890037,1.1102230246251565e-16,0.1022693435543981,0.1022693435543981,0.1022693435543981,0.0,0.5077312084920667,0.5077312084920667,0.5077312084920667,0.0,0.023742329853362096,-0.0032884611424824767,0.05077312084920667,10.0,0.201028248016345,0.201028248016345,0.201028248016345,0.0,0.2703079099584457,0.23742329853362096,0.8783438803890037,0.8783438803890038,0.8783438803890037,1.1102230246251565e-16,0.1022693435543981,0.1022693435543981,0.1022693435543981,0.0,0.5077312084920667,0.5077312084920667,0.5077312084920667,0.0,0.023742329853362096,-0.0032884611424824767,0.05077312084920667,10.0,0.023742329853362096,-0.0032884611424824767,0.05077312084920667,10.0,0.3825954364474162,0.38259543644741617,0.38259543644741617,0.0,0.0016739758582320226,0.0030126743458833024,1.7997119428385546,1.7997119428385548,1.7997119428385546,2.220446049250313e-16,0.0021756864167672913,0.0021756864167672913,0.0021756864167672913,0.0,0.004686650204115325,0.004686650204115325,0.004686650204115326,8.673617379884035e-19,3.0,0.00030126743458833025,0.00013386984876512798,0.0004686650204115325,10.0,0.37407692663745623,0.004840065962375651,0.007356601959113651,1.5199383675306088,0.004936568977925826,0.012196667921489303,1.0,,0.0007356601959113651,0.00025165359967380005,0.0012196667921489303,0.29823963562419775,0.2982396356241976,0.29823963562419764,5.551115123125783e-17,0.011219409804152796,0.013186862210208875,1.1753614886366373,1.175361488636637,1.175361488636637,0.0,0.007577157308132477,0.007577157308132476,0.007577157308132475,8.673617379884035e-19,0.02440627201436167,0.024406272014361675,0.02440627201436167,3.469446951953614e-18,0.001,0.0013186862210208875,0.0001967452406056079,0.002440627201436167,10.0,10.0,0.001,0.0,0.5,extended,0.005
0.201028248016345,0.201028248016345,0.201028248016345,0.0,0.2703079099584457,0.23742329853362096,0.8783438803890037,0.8783438803890038,0.8783438803890037,1.1102230246251565e-16,0.1022693435543981,0.1022693435543981,0.1022693435543981,0.0,0.5077312084920667,0.5077312084920667,0.5077312084920667,0.0,0.21261689821491783,0.18559563724230324,0.20255607861815303,0.22387320429666147,0.13465277935927303,0.12213681325293053,0.9070500722910803,0.9952753820490244,0.8930909471074568,0.5702942611006864,0.05481042357329402,0.054810423573294,0.05016203099763509,0.06121489813468282,0.2567895926122036,0.2567895926122035,0.26275127324939923,0.07287865837817095,0.012213681325293053,-0.0012515966106342493,0.02567895926122036,10.0,0.24003498175540403,0.23819663235193045,0.21473567392889248,0.059285123508821494,0.22641283649066946,0.22079102363276495,0.9751700789318483,0.98375728265534,0.9115176733247774,0.1719391266932376,0.10758460538743023,0.10758460538743023,0.09596473065272548,0.03062751195649705,0.4472038601234344,0.44720386012343444,0.4531125470679007,0.027756650117173758,0.022079102363276495,-0.0005621812857904501,0.04472038601234344,10.0,0.023742329853362096,-0.0032884611424824767,0.05077312084920667,10.0,0.37724242261387614,0.37654436794713175,0.3807706321874659,0.022996982647929508,0.001528649998037371,0.0027590817239555305,1.8049139604834286,1.8065992101761577,1.8102226447002912,0.1323559595762901,0.0019947567249368452,0.001994756724936845,0.0020019540320364575,0.00018877685635985283,0.004287731721992902,0.004287731721992902,0.004187938279130512,0.0002020386161238789,3.0,0.0002759081723955531,0.00012304317259181596,0.00042877317219929017,10.0,0.37398065809451864,0.0036804205019230125,0.005735600723614499,1.558409078272238,0.0038953904726529926,0.00941602122553751,1.0,,0.0005735600723614498,0.00020551802216914862,0.000941602122553751,0.35239655045113,0.34826133036849816,0.3424132315916074,0.06867540208843086,0.004651953824624336,0.006667206523415884,1.4332056536526523,1.4502784198014926,1.4011897919012488,0.2915844180584128,0.004341229611103716,0.004341229611103715,0.004413589408223052,0.0012042260411849045,0.01131916034804022,0.01131916034804022,0.011084677249545385,0.001559081046776826,0.3,0.0006667206523415884,0.00020152526987915476,0.001131916034804022,10.0,10.0,0.001,1.0,0.5,extended,0.005
0.201028248016345,0.201028248016345,0.201028248016345,0.0,0.2703079099584457,0.23742329853362096,0.8783438803890037,0.8783438803890038,0.8783438803890037,1.1102230246251565e-16,0.1022693435543981,0.1022693435543981,0.1022693435543981,0.0,0.5077312084920667,0.5077312084920667,0.5077312084920667,0.0,0.3389165737523212,0.34768086996089864,0.3253450850980967,0.18740911031073063,0.10939618454324855,0.13933670885562377,1.2736889265024127,1.5441502123643036,1.2278527811832045,0.8546755476186827,0.08463861658399949,0.08463861658399952,0.08795078083020569,0.04349291047394691,0.24873289339887233,0.24873289339887233,0.23968620345572328,0.08133835061683975,0.013933670885562377,0.002994052431237522,0.024873289339887233,10.0,0.22495589817852535,0.22410667265371398,0.2262674221793796,0.08351666707296199,0.20916421559144646,0.19593696322852866,0.9367613990449929,0.9595401371705116,0.9409169681992793,0.23303212439957707,0.09135485543280543,0.09135485543280543,0.0961862921589961,0.033679769004618804,0.4051011788199751,0.4051011788199751,0.39984629042433445,0.044895696311693156,0.019593696322852867,-0.0013227252362917803,0.04051011788199751,10.0,0.023742329853362096,-0.0032884611424824767,0.05077312084920667,10.0,0.38784982808113716,0.3870753914949319,0.3753855576467253,0.057624020603718545,0.0026249677245017617,0.0044407844605798335,1.6917482136779336,1.7322509029692081,1.6261636774456991,0.34792462242688105,0.003128300598328953,0.0031283005983289537,0.0030133132104555593,0.0006437719582389687,0.007065752185081596,0.007065752185081595,0.0070273596563506565,0.000891013659362208,1.0,0.00044407844605798334,0.00018158167360780717,0.0007065752185081596,10.0,0.36692128410083613,0.0033195721467884484,0.0051253168852021,1.5439691192181704,0.003465530811807876,0.00844488903199055,0.3,,0.00051253168852021,0.0001805744738413652,0.0008444889031990549,0.36692128410083613,0.364821837417986,0.3478753638650676,0.11271351008956995,0.0033195721467884484,0.0051253168852021,1.5439691192181704,1.6563651297776718,1.5150358037412357,0.5472412971056678,0.003465530811807876,0.0034655308118078767,0.0032396558874967694,0.0013996620312152791,0.00844488903199055,0.00844488903199055,0.008582800526927793,0.0017285836258917392,0.3,0.00051253168852021,0.0001805744738413652,0.0008444889031990549,10.0,10.0,0.001,2.0,0.5,extended,0.005
0.201028248016345,0.201028248016345,0.201028248016345,0.0,0.2703079099584457,0.23742329853362096,0.8783438803890037,0.8783438803890038,0.8783438803890037,1.1102230246251565e-16,0.1022693435543981,0.1022693435543981,0.1022693435543981,0.0,0.5077312084920667,0.5077312084920667,0.5077312084920667,0.0,0.3323495879082861,0.30100554031879845,0.33262854688446347,0.3791413598191465,0.08570841106166724,0.10734915895703154,1.2524926973449697,2.197664434577318,1.2607340185301275,2.3940601716752177,0.06449495342619792,0.0644949534261979,0.04839093647809509,0.09226718754857414,0.19305757001869878,0.19305757001869878,0.19018325921290227,0.09286065099238025,0.010734915895703153,0.00216407478953643,0.01930575700186988,10.0,0.2628058873779338,0.24491973596473232,0.33081210537164696,0.2177811642081984,0.15782340455946953,0.1636630379782001,1.0370010609896145,1.1317366305754186,1.253825008667598,0.5119631754594255,0.08475133569846532,0.08475133569846532,0.094281905052604,0.08052040679879457,0.3214864425376696,0.3214864425376696,0.29841666896479624,0.0932747078936448,0.01636630379782001,0.0005839633418730561,0.03214864425376696,10.0,0.023742329853362096,-0.0032884611424824767,0.05077312084920667,10.0,0.474639024027955,0.4238629467858079,0.4464027205111791,0.2086295117392743,0.0024518191828035124,0.005452018346336025,2.2236624879809845,3.524484142499162,2.0034109507442097,4.691321455564637,0.004226108754934269,0.004226108754934269,0.003342510193706341,0.0036097022663726056,0.007903837529139538,0.007903837529139538,0.006585518964852516,0.004268857758866992,0.001,0.0005452018346336025,0.0003000199163532513,0.0007903837529139538,10.0,0.474639024027955,0.0024518191828035124,0.005452018346336025,2.2236624879809845,0.004226108754934269,0.007903837529139538,0.001,,0.0005452018346336025,0.0003000199163532513,0.0007903837529139538,0.474639024027955,0.4238629467858079,0.4464027205111791,0.2086295117392743,0.0024518191828035124,0.005452018346336025,2.2236624879809845,3.524484142499162,2.0034109507442097,4.691321455564637,0.004226108754934269,0.004226108754934269,0.003342510193706341,0.0036097022663726056,0.007903837529139538,0.007903837529139538,0.006585518964852516,0.004268857758866992,0.001,0.0005452018346336025,0.0003000199163532513,0.0007903837529139538,10.0,10.0,0.001,3.0,0.5,extended,0.005
0.201028248016345,0.201028248016345,0.201028248016345,0.0,0.2703079099584457,0.23742329853362096,0.8783438803890037,0.8783438803890038,0.8783438803890037,1.1102230246251565e-16,0.1022693435543981,0.1022693435543981,0.1022693435543981,0.0,0.5077312084920667,0.5077312084920667,0.5077312084920667,0.0,0.30636765780334385,0.2295068505558114,0.24499019796188562,0.41121511646441994,0.0951555661394202,0.11106278350376805,1.1671706449612598,1.689012929257229,0.9914448700618503,1.5493685684016958,0.06348500043405796,0.06348500043405796,0.046425113934630266,0.10709734017526022,0.20621834964318825,0.20621834964318828,0.217975965018055,0.07718955950451001,0.011106278350376805,0.0015907217364347858,0.020621834964318825,10.0,0.2426951424710518,0.20421530553553496,0.27079002203505353,0.30240769992052485,0.13691940168730238,0.13459846278851695,0.9830488676464636,1.1576500543468864,1.0714571624138136,0.753905358962267,0.06613876194486576,0.06613876194486575,0.07063900010620136,0.10299352857764935,0.2715178644758193,0.2715178644758193,0.2601255459296359,0.08260404981937558,0.013459846278851694,-0.00023209388987854295,0.027151786447581934,10.0,0.023742329853362096,-0.0032884611424824767,0.05077312084920667,10.0,0.3312167392206696,0.3182132422015358,0.29337539123251755,0.11287567772996951,0.0013234585362599774,0.0021401516936242733,1.6170900964189907,1.7108609770863705,1.4156238468452784,0.7748711932796345,0.0014784224254942846,0.001478422425494285,0.0012560536812027926,0.0007519178546959056,0.0034636102298842507,0.0034636102298842507,0.0031875429402104475,0.0007359754313082281,1.0,0.00021401516936242734,8.166931573642959e-05,0.0003463610229884251,10.0,,,,,,,,No kappa satisfies mean P_sink_T_end >= 0.005.,,,,0.3312167392206696,0.3182132422015358,0.29337539123251755,0.11287567772996951,0.0013234585362599774,0.0021401516936242733,1.6170900964189907,1.7108609770863705,1.4156238468452784,0.7748711932796345,0.0014784224254942846,0.001478422425494285,0.0012560536812027926,0.0007519178546959056,0.0034636102298842507,0.0034636102298842507,0.0031875429402104475,0.0007359754313082281,1.0,0.00021401516936242734,8.166931573642959e-05,0.0003463610229884251,10.0,10.0,0.001,5.0,0.5,extended,0.005
0.19753366588092244,0.19753366588092242,0.19753366588092244,2.7755575615628914e-17,0.2703079099584457,0.23742329853362096,0.8783438803890037,0.8783438803890038,0.8783438803890037,1.1102230246251565e-16,0.1022693435543981,0.1022693435543981,0.1022693435543981,0.0,0.5077312084920667,0.5077312084920667,0.5077312084920667,0.0,0.19753366588092244,0.19753366588092242,0.19753366588092244,2.7755575615628914e-17,0.2703079099584457,0.23742329853362096,0.8783438803890037,0.8783438803890038,0.8783438803890037,1.1102230246251565e-16,0.1022693435543981,0.1022693435543981,0.1022693435543981,0.0,0.5077312084920667,0.5077312084920667,0.5077312084920667,0.0,0.023742329853362096,-0.0032884611424824767,0.05077312084920667,10.0,0.19753366588092244,0.19753366588092242,0.19753366588092244,2.7755575615628914e-17,0.2703079099584457,0.23742329853362096,0.8783438803890037,0.8783438803890038,0.8783438803890037,1.1102230246251565e-16,0.1022693435543981,0.1022693435543981,0.1022693435543981,0.0,0.5077312084920667,0.5077312084920667,0.5077312084920667,0.0,0.023742329853362096,-0.0032884611424824767,0.05077312084920667,10.0,0.023742329853362096,-0.0032884611424824767,0.05077312084920667,10.0,0.23442600090923335,0.23442600090923343,0.23442600090923338,5.551115123125783e-17,0.008288994447091521,0.011013844595614214,1.3287310860909154,1.3287310860909154,1.3287310860909154,0.0,0.006869347372068454,0.006869347372068453,0.006869347372068453,0.0,0.019302839042705737,0.019302839042705734,0.01930283904270573,3.469446951953614e-18,0.3,0.0011013844595614214,0.0002724850148522693,0.0019302839042705737,10.0,0.22240135300427571,0.004840065962375651,0.007356601959113651,1.5199383675306088,0.004936568977925826,0.012196667921489303,1.0,,0.0007356601959113651,0.00025165359967380005,0.0012196667921489303,0.2202260478836435,0.22022604788364344,0.22022604788364344,0.0,0.011219409804152796,0.013186862210208875,1.1753614886366373,1.175361488636637,1.175361488636637,0.0,0.007577157308132477,0.007577157308132476,0.007577157308132475,8.673617379884035e-19,0.02440627201436167,0.024406272014361675,0.02440627201436167,3.469446951953614e-18,0.001,0.0013186862210208875,0.0001967452406056079,0.002440627201436167,10.0,10.0,0.01,0.0,0.5,extended,0.005
0.19753366588092244,0.19753366588092242,0.19753366588092244,2.7755575615628914e-17,0.2703079099584457,0.23742329853362096,0.8783438803890037,0.8783438803890038,0.8783438803890037,1.1102230246251565e-16,0.1022693435543981,0.1022693435543981,0.1022693435543981,0.0,0.5077312084920667,0.5077312084920667,0.5077312084920667,0.0,0.20544438423040218,0.18000305427420354,0.19480245673522376,0.21597789868334255,0.13465277935927303,0.12213681325293053,0.9070500722910803,0.9952753820490244,0.8930909471074568,0.5702942611006864,0.05481042357329402,0.054810423573294,0.05016203099763509,0.06121489813468282,0.2567895926122036,0.2567895926122035,0.26275127324939923,0.07287865837817095,0.012213681325293053,-0.0012515966106342493,0.02567895926122036,10.0,0.23530992358285183,0.2335266110899553,0.2104767748458358,0.05827538310259453,0.22641283649066946,0.22079102363276495,0.9751700789318483,0.98375728265534,0.9115176733247774,0.1719391266932376,0.10758460538743023,0.10758460538743023,0.09596473065272548,0.03062751195649705,0.4472038601234344,0.44720386012343444,0.4531125470679007,0.027756650117173758,0.022079102363276495,-0.0005621812857904501,0.04472038601234344,10.0,0.023742329853362096,-0.0032884611424824767,0.05077312084920667,10.0,0.20363042165977174,0.2014695205303064,0.19638369523909602,0.04551811896389806,0.004651953824624336,0.006667206523415884,1.4332056536526523,1.4502784198014926,1.4011897919012488,0.2915844180584128,0.004341229611103716,0.004341229611103715,0.004413589408223052,0.0012042260411849045,0.01131916034804022,0.01131916034804022,0.011084677249545385,0.001559081046776826,0.3,0.0006667206523415884,0.00020152526987915476,0.001131916034804022,10.0,0.20062763773298012,0.0036804205019230125,0.005735600723614499,1.558409078272238,0.0038953904726529926,0.00941602122553751,1.0,,0.0005735600723614498,0.00020551802216914862,0.000941602122553751,0.20363042165977174,0.2014695205303064,0.19638369523909602,0.04551811896389806,0.004651953824624336,0.006667206523415884,1.4332056536526523,1.4502784198014926,1.4011897919012488,0.2915844180584128,0.004341229611103716,0.004341229611103715,0.004413589408223052,0.0012042260411849045,0.01131916034804022,0.01131916034804022,0.011084677249545385,0.001559081046776826,0.3,0.0006667206523415884,0.00020152526987915476,0.001131916034804022,10.0,10.0,0.01,1.0,0.5,extended,0.005
0.19753366588092244,0.19753366588092242,0.19753366588092244,2.7755575615628914e-17,0.2703079099584457,0.23742329853362096,0.8783438803890037,0.8783438803890038,0.8783438803890037,1.1102230246251565e-16,0.1022693435543981,0.1022693435543981,0.1022693435543981,0.0,0.5077312084920667,0.5077312084920667,0.5077312084920667,0.0,0.32712739177510536,0.33448234723000286,0.3143443787243624,0.18082766599564531,0.10939618454324855,0.13933670885562377,1.2736889265024127,1.5441502123643036,1.2278527811832045,0.8546755476186827,0.08463861658399949,0.08463861658399952,0.08795078083020569,0.04349291047394691,0.24873289339887233,0.24873289339887233,0.23968620345572328,0.08133835061683975,0.013933670885562377,0.002994052431237522,0.024873289339887233,10.0,0.22007852565609082,0.2192269949620785,0.2211728220125153,0.08168883849774096,0.20916421559144646,0.19593696322852866,0.9367613990449929,0.9595401371705116,0.9409169681992793,0.23303212439957707,0.09135485543280543,0.09135485543280543,0.0961862921589961,0.033679769004618804,0.4051011788199751,0.4051011788199751,0.39984629042433445,0.044895696311693156,0.019593696322852867,-0.0013227252362917803,0.04051011788199751,10.0,0.023742329853362096,-0.0032884611424824767,0.05077312084920667,10.0,0.18788569591268942,0.18547876347780995,0.17540876658486013,0.06314262870726299,0.0033195721467884484,0.0051253168852021,1.5439691192181704,1.6563651297776718,1.5150358037412357,0.5472412971056678,0.003465530811807876,0.0034655308118078767,0.0032396558874967694,0.0013996620312152791,0.00844488903199055,0.00844488903199055,0.008582800526927793,0.0017285836258917392,0.3,0.00051253168852021,0.0001805744738413652,0.0008444889031990549,10.0,0.18788569591268942,0.0033195721467884484,0.0051253168852021,1.5439691192181704,0.003465530811807876,0.00844488903199055,0.3,,0.00051253168852021,0.0001805744738413652,0.0008444889031990549,0.18788569591268942,0.18547876347780995,0.17540876658486013,0.06314262870726299,0.0033195721467884484,0.0051253168852021,1.5439691192181704,1.6563651297776718,1.5150358037412357,0.5472412971056678,0.003465530811807876,0.0034655308118078767,0.0032396558874967694,0.0013996620312152791,0.00844488903199055,0.00844488903199055,0.008582800526927793,0.0017285836258917392,0.3,0.00051253168852021,0.0001805744738413652,0.0008444889031990549,10.0,10.0,0.01,2.0,0.5,extended,0.005
0.19753366588092244,0.19753366588092242,0.19753366588092244,2.7755575615628914e-17,0.2703079099584457,0.23742329853362096,0.8783438803890037,0.8783438803890038,0.8783438803890037,1.1102230246251565e-16,0.1022693435543981,0.1022693435543981,0.1022693435543981,0.0,0.5077312084920667,0.5077312084920667,0.5077312084920667,0.0,0.31761905463686396,0.2841367876998867,0.3121853854200498,0.36322421844574876,0.08570841106166724,0.10734915895703154,1.2524926973449697,2.197664434577318,1.2607340185301275,2.3940601716752177,0.06449495342619792,0.0644949534261979,0.04839093647809509,0.09226718754857414,0.19305757001869878,0.19305757001869878,0.19018325921290227,0.09286065099238025,0.010734915895703153,0.00216407478953643,0.01930575700186988,10.0,0.2556705940962708,0.23815331867347708,0.3221445201580399,0.21198139465257612,0.15782340455946953,0.1636630379782001,1.0370010609896145,1.1317366305754186,1.253825008667598,0.5119631754594255,0.08475133569846532,0.08475133569846532,0.094281905052604,0.08052040679879457,0.3214864425376696,0.3214864425376696,0.29841666896479624,0.0932747078936448,0.01636630379782001,0.0005839633418730561,0.03214864425376696,10.0,0.023742329853362096,-0.0032884611424824767,0.05077312084920667,10.0,0.23604485619666907,0.21086901551029952,0.18958768114921415,0.13724074144966444,0.0024518191828035124,0.005452018346336025,2.2236624879809845,3.524484142499162,2.0034109507442097,4.691321455564637,0.004226108754934269,0.004226108754934269,0.003342510193706341,0.0036097022663726056,0.007903837529139538,0.007903837529139538,0.006585518964852516,0.004268857758866992,0.001,0.0005452018346336025,0.0003000199163532513,0.0007903837529139538,10.0,0.23604485619666907,0.0024518191828035124,0.005452018346336025,2.2236624879809845,0.004226108754934269,0.007903837529139538,0.001,,0.0005452018346336025,0.0003000199163532513,0.0007903837529139538,0.23604485619666907,0.21086901551029952,0.18958768114921415,0.13724074144966444,0.0024518191828035124,0.005452018346336025,2.2236624879809845,3.524484142499162,2.0034109507442097,4.691321455564637,0.004226108754934269,0.004226108754934269,0.003342510193706341,0.0036097022663726056,0.007903837529139538,0.007903837529139538,0.006585518964852516,0.004268857758866992,0.001,0.0005452018346336025,0.0003000199163532513,0.0007903837529139538,10.0,10.0,0.01,3.0,0.5,extended,0.005
0.19753366588092244,0.19753366588092242,0.19753366588092244,2.7755575615628914e-17,0.2703079099584457,0.23742329853362096,0.8783438803890037,0.8783438803890038,0.8783438803890037,1.1102230246251565e-16,0.1022693435543981,0.1022693435543981,0.1022693435543981,0.0,0.5077312084920667,0.5077312084920667,0.5077312084920667,0.0,0.293615229876758,0.22171635380681778,0.23333832982179925,0.3953706781653369,0.0951555661394202,0.11106278350376805,1.1671706449612598,1.689012929257229,0.9914448700618503,1.5493685684016958,0.06348500043405796,0.06348500043405796,0.046425113934630266,0.10709734017526022,0.20621834964318825,0.20621834964318828,0.217975965018055,0.07718955950451001,0.011106278350376805,0.0015907217364347858,0.020621834964318825,10.0,0.23493628749995962,0.19807651614489283,0.26003436146659287,0.29343680054282834,0.13691940168730238,0.13459846278851695,0.9830488676464636,1.1576500543468864,1.0714571624138136,0.753905358962267,0.06613876194486576,0.06613876194486575,0.07063900010620136,0.10299352857764935,0.2715178644758193,0.2715178644758193,0.2601255459296359,0.08260404981937558,0.013459846278851694,-0.00023209388987854295,0.027151786447581934,10.0,0.023742329853362096,-0.0032884611424824767,0.05077312084920667,10.0,0.10980876601825058,0.10760419061026243,0.09511788968560078,0.04845678755305942,0.0013234585362599774,0.0021401516936242733,1.6170900964189907,1.7108609770863705,1.4156238468452784,0.7748711932796345,0.0014784224254942846,0.001478422425494285,0.0012560536812027926,0.0007519178546959056,0.0034636102298842507,0.0034636102298842507,0.0031875429402104475,0.0007359754313082281,1.0,0.00021401516936242734,8.166931573642959e-05,0.0003463610229884251,10.0,,,,,,,,No kappa satisfies mean P_sink_T_end >= 0.005.,,,,0.10980876601825058,0.10760419061026243,0.09511788968560078,0.04845678755305942,0.0013234585362599774,0.0021401516936242733,1.6170900964189907,1.7108609770863705,1.4156238468452784,0.7748711932796345,0.0014784224254942846,0.001478422425494285,0.0012560536812027926,0.0007519178546959056,0.0034636102298842507,0.0034636102298842507,0.0031875429402104475,0.0007359754313082281,1.0,0.00021401516936242734,8.166931573642959e-05,0.0003463610229884251,10.0,10.0,0.01,5.0,0.5,extended,0.005
